-1007537;61623
-1010892;52978
-1014173;44280
-1017378;35527
-1020508;26723
-1023562;17866
-1026538;8958
-1029437;0
-1032257;-9008
-1034998;-18066
-1037659;-27171
-1040241;-36325
-1042741;-45527
-1045159;-54774
-1047496;-64067
-1049750;-73405
-1051920;-82787
-1054006;-92213
-1056008;-101682
-1057924;-111192
-1059754;-120743
-1061499;-130335
-1063156;-139966
-1064726;-149637
-1066208;-159346
-1067601;-169091
-1068905;-178873
-1070119;-188691
-1071243;-198543
-1072277;-208429
-1073220;-218348
-1074070;-228301
-1074829;-238283
-1075495;-248297
-1076068;-258341
-1076548;-268413
-1076932;-278513
-1077223;-288640
-1077418;-298794
-1077518;-308973
-1077523;-319177
-1077432;-329404
-1077243;-339654
-1076958;-349924
-1076575;-360216
-1076094;-370528
-1075516;-380860
-1074838;-391209
-1074061;-401575
-1073186;-411957
-1072211;-422354
-1071135;-432766
-1069960;-443191
-1068684;-453629
-1067307;-464078
-1065829;-474537
-1064249;-485005
-1062568;-495484
-1060785;-505968
-1058899;-516460
-1056911;-526957
-1054820;-537458
-1052627;-547962
-1050329;-558470
-1047929;-568978
-1045424;-579487
-1042817;-589997
-1040105;-600504
-1037289;-611010
-1034368;-621511
-1031343;-632009
-1028214;-642499
-1024980;-652984
-1021641;-663461
-1018196;-673929
-1014647;-684389
-1010993;-694836
-1007233;-705272
-1003369;-715696
-999398;-726105
-995322;-736499
-991141;-746879
-986855;-757241
-982462;-767584
-977964;-777907
-973361;-788211
-968652;-798494
-963837;-808754
-958917;-818993
-953892;-829206
-948761;-839393
-943525;-849553
-938183;-859687
-932737;-869793
-927186;-879866
-921529;-889911
-915769;-899922
-909902;-909902
-903931;-919846
-897856;-929757
-891677;-939632
-885394;-949468
-879006;-959266
-872515;-969025
-865920;-978746
-859223;-988422
-852422;-998057
-845517;-1007648
-838510;-1017195
-831401;-1026696
-824191;-1036150
-816878;-1045555
-809464;-1054913
-801948;-1064221
-794331;-1073477
-786614;-1082680
-778796;-1091832
-770879;-1100930
-762862;-1109972
-754746;-1118957
-746532;-1127885
-738216;-1136754
-729806;-1145566
-721297;-1154316
-712689;-1163004
-703987;-1171631
-695187;-1180192
-686291;-1188691
-677300;-1197124
-668213;-1205490
-659033;-1213789
-649759;-1222018
-640389;-1230177
-630930;-1238266
-621375;-1246285
-611729;-1254230
-601991;-1262101
-592163;-1269899
-582245;-1277618
-572235;-1285266
-562138;-1292831
-551953;-1300319
-541679;-1307728
-531317;-1315058
-520871;-1322303
-510334;-1329470
-499715;-1336550
-489011;-1343547
-478223;-1350459
-467350;-1357285
-456395;-1364025
-445359;-1370673
-434240;-1377233
-423040;-1383708
-411762;-1390088
-400404;-1396376
-388968;-1402573
-377454;-1408676
-365861;-1414683
-354196;-1420599
-342451;-1426416
-330636;-1432136
-318741;-1437758
-306779;-1443283
-294742;-1448707
-282634;-1454030
-270455;-1459252
-258209;-1464375
-245892;-1469391
-233509;-1474304
-221055;-1479115
-208538;-1483821
-195954;-1488419
-183306;-1492907
-170593;-1497294
-157821;-1501572
-144983;-1505738
-132089;-1509793
-119135;-1513738
-106120;-1517573
-93046;-1521294
-79914;-1524904
-66732;-1528405
-53491;-1531782
-40196;-1535050
-26849;-1538203
-13449;-1541235
0;-1544156
13500;-1546957
27050;-1549639
40647;-1552202
54289;-1554647
67978;-1556970
81712;-1559172
95487;-1561256
109311;-1563214
123171;-1565052
137072;-1566764
151017;-1568355
164995;-1569824
179009;-1571165
193066;-1572377
207150;-1573471
221274;-1574438
235426;-1575271
249612;-1575981
263826;-1576564
278071;-1577017
292342;-1577342
306642;-1577541
320967;-1577608
335314;-1577544
349689;-1577347
364081;-1577020
378500;-1576565
392934;-1575978
407388;-1575255
421859;-1574401
436347;-1573419
450850;-1572296
465365;-1571041
479893;-1569662
494433;-1568139
508983;-1566484
523539;-1564697
538104;-1562769
552675;-1560711
567253;-1558515
581833;-1556185
596416;-1553716
610998;-1551111
625581;-1548374
640171;-1545496
654742;-1542484
669325;-1539332
683890;-1536049
698459;-1532625
713017;-1529059
727556;-1525365
742096;-1521528
756627;-1517550
771133;-1513434
785633;-1509185
800116;-1504798
814584;-1500271
829030;-1495608
843458;-1490811
857866;-1485869
872247;-1480781
886609;-1475567
900944;-1470218
915260;-1464715
929546;-1459089
943799;-1453322
958021;-1447413
972213;-1441366
986378;-1435183
1000505;-1428864
1014597;-1422405
1028648;-1415814
1042663;-1409079
1056649;-1402215
1070577;-1395204
1084480;-1388070
1098324;-1380786
1112138;-1373372
1125895;-1365823
1139610;-1358132
1153270;-1350312
1166889;-1342365
1180461;-1334271
1193966;-1326034
1207428;-1317675
1220831;-1309178
1234175;-1300549
1247465;-1291790
1260695;-1282896
1273860;-1273860
1286966;-1264702
1300012;-1255412
1312989;-1245984
1325913;-1236431
1338755;-1226744
1351535;-1216932
1364242;-1206981
1376882;-1196902
1389446;-1186706
1401950;-1176372
1414366;-1165910
1426708;-1155328
1438972;-1144606
1451158;-1133768
1463264;-1122805
1475293;-1111710
1487238;-1100496
1499096;-1089155
1510875;-1077696
1522562;-1066114
1534158;-1054403
1545675;-1042569
1557104;-1030619
1568436;-1018560
1579673;-1006367
1590824;-994058
1601875;-981624
1612832;-969082
1623684;-956429
1634449;-943651
1645107;-930767
1655679;-917759
1666131;-904634
1676488;-891403
1686737;-878061
1696885;-864607
1706920;-851035
1716868;-837361
1726682;-823576
1736385;-809684
1745982;-795691
1755481;-781596
1764860;-767386
1774117;-753073
1783275;-738657
1792292;-724139
1801209;-709518
1809992;-694805
1818669;-679971
1827225;-665061
1835663;-650034
1843965;-634921
1852135;-619723
1860203;-604410
1868133;-589012
1875925;-573543
1883606;-557954
1891153;-542284
1898574;-526518
1905842;-510674
1913010;-494733
1920019;-478717
1926906;-462612
1933673;-446421
1940290;-430161
1946746;-413807
1953103;-397361
1959304;-380849
1965352;-364248
1971275;-347587
1977049;-330848
1982696;-314027
1988174;-297131
1993536;-280178
1998735;-263138
2003796;-246043
2008706;-228871
2013476;-211620
2018095;-194323
2022551;-176939
2026874;-159504
2031042;-142022
2035054;-124461
2038908;-106861
2042623;-89194
2046186;-71440
2049598;-53684
2052846;-35840
2055938;-17952
2058874;0
2061655;17992
2064278;36032
2066744;54120
2069051;72253
2071198;90430
2073186;108651
2075013;126913
2076679;145215
2078183;163556
2079526;181935
2080705;200350
2081722;218798
2082574;237280
2083262;255793
2083786;274336
2084144;292907
2084337;311506
2084364;330130
2084224;348779
2083917;367451
2083442;386144
2082801;404856
2081990;423586
2081012;442333
2079864;461095
2078547;479870
2077061;498658
2075405;517456
2073579;536265
2071582;555079
2069415;573900
2067077;592725
2064568;611553
2061887;630382
2059035;649211
2056010;668038
2052814;686862
2049446;705681
2045905;724494
2042192;743298
2038306;762092
2034248;780875
2030017;799645
2025613;818401
2021036;837140
2016285;855862
2011362;874565
2006266;893248
2000997;911908
1995554;930543
1989939;949153
1984151;967735
1978189;986289
1972055;1004812
1965748;1023304
1959268;1041761
1952615;1060184
1945790;1078570
1938793;1096917
1931623;1115224
1924281;1133489
1916768;1151711
1909082;1169887
1901226;1188018
1893198;1206100
1884999;1224133
1876629;1242114
1868089;1260043
1859379;1277916
1850498;1295734
1841449;1313493
1832230;1331193
1822842;1348833
1813286;1366409
1803561;1383922
1793669;1401368
1783609;1418748
1773383;1436059
1762990;1453298
1752431;1470466
1741707;1487559
1730818;1504578
1719764;1521519
1708546;1538382
1697164;1555165
1685620;1571866
1673912;1588485
1662044;1605018
1650014;1621466
1637823;1637824
1625473;1654094
1612963;1670273
1600294;1686359
1587467;1702351
1574483;1718247
1561343;1734047
1548045;1749748
1534593;1765349
1520986;1780848
1507226;1796243
1493313;1811534
1479247;1826719
1465030;1841796
1450662;1856763
1436145;1871621
1421478;1886366
1406663;1900998
1391701;1915514
1376593;1929914
1361339;1944196
1345941;1958358
1330399;1972399
1314715;1986318
1298889;2000114
1282922;2013784
1266814;2027329
1250568;2040744
1234185;2054031
1217665;2067186
1201009;2080210
1184218;2093100
1167294;2105856
1150237;2118475
1133049;2130957
1115731;2143299
1098282;2155503
1080706;2167564
1063003;2179482
1045175;2191256
1027221;2202885
1009145;2214368
990946;2225702
972626;2236887
954186;2247922
935626;2258805
916951;2269535
898158;2280111
879252;2290532
860231;2300796
841099;2310902
821855;2320849
802502;2330637
783040;2340263
763472;2349727
743797;2359027
724019;2368162
704137;2377132
684155;2385935
664072;2394570
643891;2403036
623612;2411332
603238;2419457
582769;2427409
562207;2435188
541553;2442794
520810;2450224
499978;2457477
479060;2464554
458056;2471453
436968;2478172
415797;2484711
394546;2491069
373215;2497245
351806;2503239
330321;2509049
308762;2514674
287130;2520114
265426;2525367
243652;2530434
221810;2535312
199902;2540002
177928;2544503
155892;2548813
133792;2552932
111633;2556859
89416;2560593
67143;2564135
44814;2567482
22433;2570635
0;2573592
-22483;2576354
-45015;2578919
-67593;2581286
-90217;2583456
-112883;2585427
-135590;2587199
-158336;2588772
-181121;2590144
-203941;2591315
-226795;2592286
-249682;2593054
-272600;2593621
-295548;2593984
-318522;2594144
-341520;2594101
-364543;2593854
-387587;2593402
-410652;2592745
-433733;2591883
-456832;2590816
-479943;2589542
-503069;2588062
-526204;2586376
-549350;2584482
-572499;2582382
-595657;2580074
-618816;2577558
-641979;2574834
-665141;2571903
-688298;2568762
-711453;2565413
-734600;2561856
-757742;2558090
-780871;2554115
-803991;2549931
-827094;2545537
-850185;2540934
-873258;2536122
-896310;2531100
-919343;2525869
-942349;2520429
-965334;2514779
-988289;2508920
-1011218;2502851
-1034114;2496574
-1056979;2490087
-1079810;2483390
-1102602;2476485
-1125358;2469370
-1148072;2462048
-1170745;2454516
-1193372;2446777
-1215956;2438828
-1238489;2430673
-1260975;2422309
-1283406;2413737
-1305787;2404959
-1328111;2395973
-1350376;2386781
-1372584;2377382
-1394728;2367779
-1416811;2357967
-1438826;2347952
-1460778;2337732
-1482657;2327308
-1504469;2316678
-1526208;2305845
-1547869;2294810
-1569457;2283571
-1590964;2272131
-1612392;2260489
-1633737;2248646
-1654999;2236602
-1676174;2224359
-1697263;2211915
-1718262;2199272
-1739168;2186433
-1759982;2173394
-1780698;2160160
-1801321;2146729
-1821842;2133103
-1842264;2119280
-1862581;2105266
-1882796;2091056
-1902903;2076655
-1922904;2062061
-1942795;2047276
-1962571;2032302
-1982237;2017137
-2001785;2001785
-2021218;1986244
-2040530;1970517
-2059723;1954602
-2078792;1938505
-2097738;1922221
-2116559;1905755
-2135249;1889108
-2153812;1872278
-2172242;1855270
-2190541;1838080
-2208703;1820714
-2226731;1803169
-2244618;1785450
-2262367;1767554
-2279975;1749484
-2297438;1731243
-2314758;1712829
-2331930;1694245
-2348954;1675491
-2365828;1656570
-2382551;1637480
-2399120;1618227
-2415535;1598806
-2431792;1579225
-2447893;1559479
-2463835;1539573
-2479614;1519509
-2495231;1499284
-2510682;1478905
-2525970;1458368
-2541088;1437679
-2556039;1416834
-2570818;1395841
-2585427;1374694
-2599861;1353400
-2614119;1331960
-2628203;1310372
-2642108;1288641
-2655834;1266766
-2669378;1244751
-2682742;1222594
-2695920;1200301
-2708915;1177868
-2721724;1155300
-2734343;1132601
-2746775;1109767
-2759014;1086804
-2771063;1063710
-2782918;1040491
-2794580;1017142
-2806044;993672
-2817313;970077
-2828382;946363
-2839253;922528
-2849922;898575
-2860390;874508
-2870655;850325
-2880714;826031
-2890569;801624
-2900216;777110
-2909656;752486
-2918885;727760
-2927906;702927
-2936716;677992
-2945311;652959
-2953694;627826
-2961864;602597
-2969816;577272
-2977552;551856
-2985071;526347
-2992370;500752
-2999451;475065
-3006311;449293
-3012948;423442
-3019364;397505
-3025556;371492
-3031524;345397
-3037266;319228
-3042783;292985
-3048072;266672
-3053134;240286
-3057968;213835
-3062571;187314
-3066945;160730
-3071087;134086
-3074999;107379
-3078677;80618
-3082122;53797
-3085333;26924
-3088311;-1
-3091052;-26973
-3093558;-53998
-3095829;-81069
-3097860;-108180
-3099656;-135335
-3101211;-162527
-3102530;-189760
-3103609;-217025
-3104447;-244326
-3105044;-271656
-3105403;-299016
-3105519;-326405
-3105394;-353815
-3105026;-381250
-3104416;-408703
-3103563;-436179
-3102467;-463667
-3101127;-491170
-3099543;-518684
-3097714;-546212
-3095642;-573742
-3093324;-601281
-3090761;-628823
-3087953;-656365
-3084901;-683908
-3081601;-711443
-3078054;-738977
-3074265;-766500
-3070226;-794015
-3065943;-821517
-3061412;-849005
-3056635;-876477
-3051612;-903928
-3046342;-931361
-3040826;-958770
-3035063;-986153
-3029055;-1013506
-3022797;-1040834
-3016296;-1068125
-3009547;-1095385
-3002551;-1122610
-2995310;-1149793
-2987822;-1176936
-2980090;-1204034
-2972111;-1231089
-2963887;-1258095
-2955418;-1285054
-2946704;-1311957
-2937746;-1338809
-2928541;-1365600
-2919094;-1392337
-2909401;-1419012
-2899469;-1445623
-2889290;-1472169
-2878871;-1498644
-2868206;-1525053
-2857303;-1551388
-2846156;-1577649
-2834770;-1603835
-2823141;-1629941
-2811274;-1655969
-2799168;-1681910
-2786823;-1707766
-2774239;-1733537
-2761417;-1759219
-2748358;-1784804
-2735060;-1810299
-2721531;-1835695
-2707763;-1860996
-2693763;-1886195
-2679530;-1911291
-2665062;-1936282
-2650362;-1961163
-2635428;-1985943
-2620270;-2010605
-2604875;-2035156
-2589255;-2059586
-2573406;-2083903
-2557332;-2108098
-2541025;-2132174
-2524498;-2156127
-2507743;-2179948
-2490765;-2203645
-2473566;-2227208
-2456146;-2250642
-2438503;-2273943
-2420642;-2297104
-2402560;-2320123
-2384261;-2343006
-2365746;-2365749
-2347015;-2388341
-2328069;-2410788
-2308912;-2433087
-2289542;-2455233
-2269961;-2477227
-2250169;-2499068
-2230171;-2520753
-2209966;-2542274
-2189554;-2563640
-2168935;-2584838
-2148115;-2605873
-2127092;-2626742
-2105867;-2647443
-2084448;-2667969
-2062829;-2688328
-2041009;-2708511
-2018998;-2728519
-1996791;-2748343
-1974389;-2767993
-1951799;-2787461
-1929021;-2806744
-1906052;-2825842
-1882902;-2844750
-1859558;-2863472
-1836038;-2882002
-1812332;-2900339
-1788447;-2918483
-1764385;-2936431
-1740141;-2954181
-1715728;-2971729
-1691137;-2989077
-1666375;-3006222
-1641441;-3023161
-1616342;-3039896
-1591072;-3056421
-1565641;-3072736
-1540039;-3088841
-1514277;-3104735
-1488358;-3120410
-1462281;-3135874
-1436048;-3151113
-1409653;-3166139
-1383111;-3180942
-1356416;-3195522
-1329575;-3209879
-1302582;-3224013
-1275454;-3237912
-1248167;-3251596
-1220747;-3265039
-1193187;-3278255
-1165488;-3291240
-1137655;-3303989
-1109685;-3316503
-1081586;-3328779
-1053354;-3340816
-1024995;-3352620
-996510;-3364175
-967904;-3375494
-939179;-3386568
-910323;-3397398
-881362;-3407975
-852279;-3418315
-823084;-3428405
-793780;-3438243
-764361;-3447828
-734838;-3457164
-705217;-3466247
-675485;-3475076
-645654;-3483648
-615730;-3491971
-585703;-3500028
-555592;-3507826
-525370;-3515381
-495079;-3522661
-464688;-3529677
-434219;-3536432
-403662;-3542934
-373032;-3549169
-342315;-3555135
-311530;-3560837
-280674;-3566264
-249735;-3571435
-218737;-3576327
-187671;-3580960
-156540;-3585324
-125340;-3589406
-94093;-3593215
-62782;-3596766
-31416;-3600033
1;-3603031
31465;-3605752
62983;-3608200
94544;-3610372
126143;-3612270
157783;-3613884
189463;-3615227
221174;-3616291
252938;-3617076
284708;-3617579
316523;-3617810
348355;-3617749
380208;-3617418
412078;-3616806
443977;-3615910
475885;-3614732
507815;-3613278
539749;-3611527
571692;-3609505
603639;-3607201
635592;-3604611
667544;-3601744
699493;-3598590
731441;-3595140
763376;-3591430
795311;-3587416
827230;-3583130
859135;-3578553
891022;-3573692
922888;-3568549
954738;-3563118
986557;-3557416
1018357;-3551414
1050117;-3545125
1081851;-3538569
1113549;-3531718
1145212;-3524589
1176831;-3517168
1208407;-3509471
1239944;-3501495
1271429;-3493224
1302865;-3484670
1334250;-3475838
1365573;-3466722
1396845;-3457328
1428075;-3447645
1459217;-3437690
1490304;-3427440
1521312;-3416919
1552264;-3406123
1583134;-3395033
1613919;-3383678
1644657;-3372027
1675297;-3360108
1705839;-3347906
1736325;-3335428
1766699;-3322675
1797000;-3309652
1827194;-3296340
1857297;-3282763
1887306;-3268911
1917207;-3254768
1947007;-3240365
1976709;-3225687
2006296;-3210754
2035782;-3195527
2065132;-3180042
2094390;-3164280
2123518;-3148252
2152540;-3131952
2181432;-3115388
2210195;-3098563
2238842;-3081480
2267325;-3064116
2295717;-3046506
2323943;-3028620
2352055;-3010489
2380012;-2992082
2407833;-2973418
2435501;-2954491
2463028;-2935318
2490412;-2915892
2517628;-2896229
2544707;-2876264
2571615;-2856074
2598386;-2835637
2624976;-2814946
2651409;-2794004
2677683;-2772811
2703781;-2751396
2729696;-2729705
2755453;-2707785
2781063;-2685627
2806454;-2663219
2831683;-2640581
2856728;-2617688
2881576;-2594591
2906250;-2571244
2930730;-2547638
2955025;-2523828
2979144;-2499792
3003046;-2475513
3026756;-2451023
3050264;-2426281
3073578;-2401343
3096676;-2376169
3119595;-2350756
3142279;-2325161
3164764;-2299330
3187039;-2273292
3209110;-2247028
3230923;-2220563
3252575;-2193890
3273978;-2166981
3295154;-2139910
3316122;-2112605
3336851;-2085098
3357335;-2057391
3377633;-2029477
3397671;-2001387
3417485;-1973088
3437074;-1944604
3456397;-1915930
3475505;-1887042
3494368;-1857981
3512980;-1828745
3531362;-1799318
3549473;-1769695
3567373;-1739930
3584996;-1709937
3602365;-1679806
3619466;-1649488
3636353;-1619021
3652959;-1588345
3669316;-1557544
3685422;-1526552
3701242;-1495411
3716826;-1464085
3732108;-1432653
3747166;-1400994
3761934;-1369244
3776440;-1337324
3790655;-1305225
3804606;-1273018
3818301;-1240647
3831718;-1208119
3844813;-1175459
3857692;-1142710
3870276;-1109760
3882570;-1076725
3894573;-1043572
3906309;-1010250
3917727;-976804
3928902;-943249
3939789;-909568
3950351;-875776
3960622;-841883
3970621;-807813
3980363;-773703
3989746;-739448
3998872;-705105
4007686;-670665
4016222;-636108
4024426;-601448
4032364;-566707
4039997;-531876
4047340;-496943
4054348;-461951
4061075;-426848
4067500;-391662
4073605;-356376
4079385;-321056
4084906;-285641
4090095;-250166
4094951;-214620
4099526;-179012
4103804;-143280
4107759;-107570
4111411;-71780
4114726;-35897
4117748;3
4120450;35960
4122839;71967
4124912;108016
4126671;144109
4128113;180238
4129238;216406
4130047;252605
4130538;288837
4130711;325094
4130565;361379
4130101;397687
4129317;434010
4128213;470353
4126790;506707
4125046;543075
4122982;579448
4120596;615829
4117890;652209
4114861;688593
4111512;724974
4107840;761344
4103847;797710
4099532;834060
4094894;870399
4089935;906717
4084652;943019
4079049;979293
4073122;1015545
4066873;1051769
4060302;1087956
4053408;1124113
4046194;1160228
4038656;1196307
4030798;1232339
4022617;1268329
4014116;1304266
4005293;1340154
3996150;1375984
3986685;1411761
3976900;1447477
3966796;1483126
3956372;1518712
3945629;1554226
3934567;1589671
3923187;1625038
3911488;1660331
3899474;1695540
3887140;1730669
3874491;1765711
3861528;1800661
3848248;1835524
3834654;1870287
3820746;1904957
3806525;1939522
3791990;1973988
3777146;2008344
3761988;2042595
3746520;2076735
3730745;2110756
3714659;2144663
3698267;2178447
3681566;2212112
3664561;2245646
3647249;2279058
3629635;2312333
3611715;2345478
3593495;2378483
3574972;2411351
3556149;2444078
3537029;2476656
3517609;2509090
3497893;2541370
3477881;2573500
3457575;2605471
3436975;2637287
3416085;2668938
3394900;2700428
3373427;2731752
3351668;2762904
3329619;2793886
3307287;2824691
3284668;2855322
3261769;2885771
3238586;2916040
3215125;2946120
3191384;2976017
3167365;3005723
3143073;3035233
3118505;3064552
3093667;3093669
3068555;3122589
3043177;3151303
3017528;3179815
2991616;3208116
2965437;3236211
2938995;3264091
2912296;3291754
2885334;3319203
2858118;3346428
2830643;3373434
2802918;3400212
2774936;3426766
2746709;3453088
2718230;3479180
2689508;3505035
2660538;3530657
2631326;3556040
2601876;3581179
2572185;3606077
2542261;3630727
2512098;3655131
2481707;3679284
2451082;3703186
2420232;3726831
2389152;3750222
2357849;3773355
2326326;3796224
2294581;3818832
2262622;3841173
2230444;3863249
2198056;3885053
2165454;3906589
2132647;3927849
2099630;3948836
2066409;3969545
2032990;3989973
1999369;4010123
1965554;4029986
1931540;4049567
1897339;4068859
1862944;4087865
1828365;4106577
1793598;4124999
1758652;4143125
1723522;4160957
1688216;4178491
1652737;4195724
1617084;4212658
1581264;4229286
1545273;4245612
1509121;4261630
1472803;4277342
1436330;4292742
1399697;4307833
1362910;4322612
1325974;4337074
1288886;4351222
1251657;4365052
1214280;4378565
1176766;4391756
1139110;4404627
1101324;4417174
1063401;4429397
1025349;4441295
987174;4452864
948871;4464107
910451;4475019
871909;4485602
833255;4495851
794485;4505767
755609;4515349
716622;4524595
677536;4533505
638344;4542076
599055;4550310
559675;4558202
520198;4565754
480636;4572963
440984;4579830
401252;4586351
361437;4592530
321548;4598362
281581;4603847
241542;4608985
201439;4613774
161267;4618214
121037;4622304
80744;4626043
40399;4629430
-2;4632466
-40450;4635149
-80950;4637479
-121492;4639455
-162072;4641075
-202693;4642341
-243343;4643251
-284031;4643806
-324741;4644003
-365481;4643843
-406238;4643325
-447019;4642450
-487811;4641216
-528620;4639623
-569438;4637672
-610258;4635361
-651086;4632691
-691908;4629661
-732732;4626271
-773545;4622521
-814353;4618411
-855143;4613940
-895922;4609109
-936682;4603917
-977414;4598365
-1018126;4592452
-1058804;4586179
-1099455;4579544
-1140066;4572551
-1180643;4565197
-1221174;4557482
-1261665;4549407
-1302107;4540972
-1342494;4532179
-1382832;4523025
-1423107;4513514
-1463325;4503642
-1503476;4493413
-1543564;4482825
-1583576;4471881
-1623520;4460578
-1663382;4448920
-1703170;4436904
-1742873;4424532
-1782487;4411806
-1822015;4398724
-1861446;4385290
-1900786;4371501
-1940022;4357361
-1979161;4342866
-2018190;4328021
-2057114;4312825
-2095928;4297279
-2134622;4281385
-2173203;4265142
-2211658;4248553
-2249993;4231614
-2288197;4214332
-2326274;4196704
-2364214;4178734
-2402022;4160419
-2439690;4141762
-2477211;4122766
-2514590;4103429
-2551816;4083756
-2588894;4063743
-2625813;4043395
-2662577;4022709
-2699177;4001694
-2735617;3980343
-2771886;3958662
-2807988;3936650
-2843917;3914308
-2879665;3891642
-2915239;3868646
-2950627;3845329
-2985833;3821686
-3020847;3797724
-3055675;3773439
-3090303;3748838
-3124740;3723917
-3158977;3698680
-3193008;3673132
-3226836;3647268
-3260453;3621097
-3293861;3594614
-3327053;3567826
-3360031;3540729
-3392786;3513332
-3425321;3485630
-3457632;3457625
-3489711;3429327
-3521563;3400729
-3553179;3371837
-3584560;3342650
-3615700;3313176
-3646601;3283409
-3677255;3253359
-3707665;3223020
-3737823;3192402
-3767731;3161499
-3797384;3130316
-3826777;3098860
-3855912;3067126
-3884782;3035124
-3913391;3002846
-3941729;2970305
-3969798;2937494
-3997594;2904421
-4025116;2871084
-4052362;2837488
-4079324;2803639
-4106006;2769532
-4132401;2735174
-4158512;2700565
-4184330;2665711
-4209860;2630609
-4235093;2595268
-4260031;2559682
